time_tag,flux
2024-05-11T09:40:00Z,3.0135021209716797
2024-05-11T09:45:00Z,2.8321189880371094
2024-05-11T09:50:00Z,2.0423424243927
2024-05-11T09:55:00Z,1.7949703931808472
2024-05-11T10:00:00Z,1.7895365953445435
2024-05-11T10:05:00Z,1.8772889375686646
2024-05-11T10:10:00Z,1.9836875200271606
2024-05-11T10:15:00Z,2.1530542373657227
2024-05-11T10:20:00Z,2.331594228744507
2024-05-11T10:25:00Z,2.405766725540161
2024-05-11T10:30:00Z,1.5159237384796143
2024-05-11T10:35:00Z,2.041262149810791
2024-05-11T10:40:00Z,2.0620195865631104
2024-05-11T10:45:00Z,1.7302898168563843
2024-05-11T10:50:00Z,1.4937845468521118
2024-05-11T10:55:00Z,1.8207099437713623
2024-05-11T11:00:00Z,2.379777193069458
2024-05-11T11:05:00Z,1.7859904766082764
2024-05-11T11:10:00Z,1.5878775119781494
2024-05-11T11:15:00Z,1.4828946590423584
2024-05-11T11:20:00Z,1.3446943759918213
2024-05-11T11:25:00Z,1.3889248371124268
2024-05-11T11:30:00Z,1.3924453258514404
2024-05-11T11:35:00Z,1.7661136388778687
2024-05-11T11:40:00Z,1.4143813848495483
2024-05-11T11:45:00Z,1.5027607679367065
2024-05-11T11:50:00Z,1.6680831909179688
2024-05-11T11:55:00Z,1.6079587936401367
2024-05-11T12:00:00Z,1.7403253316879272
2024-05-11T12:05:00Z,1.797155737876892
2024-05-11T12:10:00Z,2.022878885269165
2024-05-11T12:15:00Z,2.205580949783325
2024-05-11T12:20:00Z,2.0992584228515625
2024-05-11T12:25:00Z,1.9357507228851318
2024-05-11T12:30:00Z,1.6412724256515503
2024-05-11T12:35:00Z,2.139838218688965
2024-05-11T12:40:00Z,2.1874964237213135
2024-05-11T12:45:00Z,1.965876579284668
2024-05-11T12:50:00Z,1.3647029399871826
2024-05-11T12:55:00Z,1.2273985147476196
2024-05-11T13:00:00Z,1.1589275598526
2024-05-11T13:05:00Z,1.107743501663208
2024-05-11T13:10:00Z,0.9455938935279846
2024-05-11T13:15:00Z,0.9788485765457153
2024-05-11T13:20:00Z,1.0008174180984497
2024-05-11T13:25:00Z,1.1832575798034668
2024-05-11T13:30:00Z,1.1898255348205566
2024-05-11T13:35:00Z,1.342348337173462
2024-05-11T13:40:00Z,1.2832846641540527
2024-05-11T13:45:00Z,1.1708476543426514
2024-05-11T13:50:00Z,1.1614183187484741
2024-05-11T13:55:00Z,1.01603364944458
2024-05-11T14:00:00Z,1.0183422565460205
2024-05-11T14:05:00Z,1.0187289714813232
2024-05-11T14:10:00Z,0.9904240965843201
2024-05-11T14:15:00Z,0.9661107659339905
2024-05-11T14:20:00Z,1.115957498550415
2024-05-11T14:25:00Z,1.2743699550628662
2024-05-11T14:30:00Z,0.899764358997345
2024-05-11T14:35:00Z,0.9485618472099304
2024-05-11T14:40:00Z,1.1258540153503418
2024-05-11T14:45:00Z,1.075757622718811
2024-05-11T14:50:00Z,1.1879878044128418
2024-05-11T14:55:00Z,1.0854429006576538
2024-05-11T15:00:00Z,0.9629572033882141
2024-05-11T15:05:00Z,0.8526431918144226
2024-05-11T15:10:00Z,0.7529733777046204
2024-05-11T15:15:00Z,0.7027162313461304
2024-05-11T15:20:00Z,0.7402204871177673
2024-05-11T15:25:00Z,0.7437570095062256
2024-05-11T15:30:00Z,0.6850113868713379
2024-05-11T15:35:00Z,0.6527766585350037
2024-05-11T15:40:00Z,0.7186527848243713
2024-05-11T15:45:00Z,0.6297669410705566
2024-05-11T15:50:00Z,0.6311017870903015
2024-05-11T15:55:00Z,0.6675682663917542
2024-05-11T16:00:00Z,0.7145736813545227
2024-05-11T16:05:00Z,0.8292001485824585
2024-05-11T16:10:00Z,0.7963817119598389
2024-05-11T16:15:00Z,0.7961681485176086
2024-05-11T16:20:00Z,0.7834504246711731
2024-05-11T16:25:00Z,0.7188109159469604
2024-05-11T16:30:00Z,0.6456331014633179
2024-05-11T16:35:00Z,0.7069495320320129
2024-05-11T16:40:00Z,0.6667746305465698
2024-05-11T16:45:00Z,0.7506954669952393
2024-05-11T16:50:00Z,0.7448773980140686
2024-05-11T16:55:00Z,0.7721769213676453
2024-05-11T17:00:00Z,0.7436627745628357
2024-05-11T17:05:00Z,1.4247006177902222
2024-05-11T17:10:00Z,1.1521631479263306
2024-05-11T17:15:00Z,0.7595954537391663
2024-05-11T17:20:00Z,0.8503479957580566
2024-05-11T17:25:00Z,0.905584454536438
2024-05-11T17:30:00Z,0.854644238948822
2024-05-11T17:35:00Z,1.6804766654968262
2024-05-11T17:40:00Z,1.3110406398773193
2024-05-11T17:45:00Z,0.9271807670593262
2024-05-11T17:50:00Z,1.7572247982025146
2024-05-11T17:55:00Z,1.642893671989441
2024-05-11T18:00:00Z,1.9135388135910034
2024-05-11T18:05:00Z,1.137062430381775
2024-05-11T18:10:00Z,1.244236707687378
2024-05-11T18:15:00Z,2.211604118347168
2024-05-11T18:20:00Z,3.4998865127563477
2024-05-11T18:25:00Z,2.9515299797058105
2024-05-11T18:30:00Z,2.271624803543091
2024-05-11T18:35:00Z,1.7280999422073364
2024-05-11T18:40:00Z,1.7591336965560913
2024-05-11T18:45:00Z,1.7317464351654053
2024-05-11T18:50:00Z,1.6624858379364014
2024-05-11T18:55:00Z,1.4128632545471191
2024-05-11T19:00:00Z,1.331533432006836
2024-05-11T19:05:00Z,1.0557829141616821
2024-05-11T19:10:00Z,0.8679984211921692
2024-05-11T19:15:00Z,0.8201914429664612
2024-05-11T19:20:00Z,0.7378542423248291
