-0.677186515	-0.755233301	-0.276626832
-0.593371163	-0.789615279	-0.238554560
-0.505740119	-0.806858925	-0.200482288
-0.416195386	-0.807863729	-0.162410016
-0.326539139	-0.793891017	-0.124337744
-0.238433576	-0.766501601	-0.086265472
-0.153367675	-0.727490389	-0.048193200
-0.072631215	-0.678819930	-0.010120928
0.002703826	-0.622554768	0.027951344
0.071794591	-0.560798274	-0.051121836
0.134031657	-0.475163424	-0.130195016
0.186765018	-0.369828738	-0.209268197
0.227808396	-0.249166795	-0.288341377
0.255460781	-0.117612192	-0.367414557
0.268513314	0.020461671	-0.446487738
0.266242490	0.160854402	-0.525560918
0.248390962	0.299636942	-0.604634098
0.215137428	0.433234855	-0.683707279
0.167057276	0.558495549	-0.762780459
0.105075765	0.672738911	-0.841853639
0.030415593	0.773791324	-0.920926820
-0.055459318	0.860003472	-1.000000000
-0.150902003	0.930252750	-0.961927728
-0.254140911	0.963461390	-0.923855456
-0.361065295	0.961681730	-0.885783184
-0.467792174	0.927736656	-0.847710912
-0.570751848	0.865083176	-0.809638640
-0.666758275	0.777669900	-0.771566368
-0.753063628	0.669792711	-0.733494096
-0.827396833	0.545952620	-0.695421824
-0.887986337	0.410719427	-0.657349552
-0.933567740	0.268604358	-0.619277280
-0.963377295	0.123944373	-0.581205008
-0.977132570	-0.019199705	-0.543132736
-0.975001797	-0.157129613	-0.505060464
-0.957563645	-0.286579541	-0.466988192
-0.925759214	-0.404768948	-0.428915920
-0.880838192	-0.509438245	-0.390843648
-0.824301032	-0.598867741	-0.352771376
-0.757839038	-0.671880698	-0.314699104
-0.683274110	-0.727831648	-0.276626832
-0.602499777	-0.766581469	-0.238554560
-0.517425012	-0.788460933	-0.200482288
-0.429922077	-0.794224609	-0.162410016
-0.341779492	-0.784997114	-0.124337744
-0.254660969	-0.762213759	-0.086265472
-0.170070930	-0.727557618	-0.048193200
-0.089327009	-0.682894976	-0.010120928
-0.013539722	-0.630211008	0.027951344
0.056400729	-0.571547397	0.066023616
0.119830726	-0.508943381	-0.013049564
0.176312966	-0.423911518	-0.092122744
0.223358420	-0.320499185	-0.171195925
0.258927233	-0.202923021	-0.250269105
0.281447511	-0.075443019	-0.329342285
0.289820134	0.057754551	-0.408415466
0.283410567	0.192662972	-0.487488646
0.262028943	0.325547714	-0.566561826
0.225899847	0.453024470	-0.645635007
0.175623455	0.572121654	-0.724708187
0.112129727	0.680326930	-0.803781367
0.036627441	0.775617804	-0.882854548
-0.049450172	0.856476718	-0.961927728
-0.144501459	0.921891482	-0.923855456
-0.246812439	0.950872146	-0.885783184
-0.352339677	0.945535721	-0.847710912
-0.457274680	0.908746729	-0.809638640
-0.558126863	0.843981498	-0.771566368
-0.651791439	0.755186892	-0.733494096
-0.735601640	0.646637702	-0.695421824
-0.807365116	0.522796599	-0.657349552
-0.865384778	0.388180183	-0.619277280
-0.908464789	0.247234224	-0.581205008
-0.935902699	0.104220680	-0.543132736
-0.947469050	-0.036881410	-0.505060464
-0.943375972	-0.172459631	-0.466988192
-0.924236503	-0.299335474	-0.428915920
-0.891016426	-0.414814707	-0.390843648
-0.844980532	-0.516720829	-0.352771376
-0.787635155	-0.603412067	-0.314699104
-0.720668835	-0.673782751	-0.276626832
-0.645892817	-0.727250284	-0.238554560
-0.565183004	-0.763729191	-0.200482288
-0.480424783	-0.783593968	-0.162410016
-0.393461981	-0.787632600	-0.124337744
-0.306050973	-0.776992746	-0.086265472
-0.219820771	-0.753122591	-0.048193200
-0.136239664	-0.717708376	-0.010120928
-0.056588806	-0.672610531	0.027951344
0.018057119	-0.619800231	0.066023616
0.086842188	-0.561298026	-0.013049564
0.149134716	-0.478645990	-0.092122744
0.202254569	-0.375964608	-0.171195925
0.243978903	-0.257581818	-0.250269105
0.272565183	-0.127901098	-0.329342285
0.286759572	0.008721994	-0.408415466
0.285791610	0.148092201	-0.487488646
0.269356424	0.286273773	-0.566561826
0.237585927	0.419674866	-0.645635007
0.191010655	0.545116078	-0.724708187
0.130513990	0.659882549	-0.803781367
0.057280609	0.761759532	-0.882854548
-0.027259021	0.849051803	-0.961927728
-0.121486295	0.920587670	-0.923855456
-0.223652579	0.955238668	-0.885783184
-0.329664410	0.955006301	-0.847710912
-0.435650454	0.922663857	-0.809638640
-0.538047151	0.861621202	-0.771566368
-0.633669371	0.775783325	-0.733494096
-0.719765353	0.669406895	-0.695421824
-0.794055740	0.546958808	-0.657349552
-0.854756910	0.412980359	-0.619277280
-0.900589230	0.271960190	-0.581205008
-0.930771213	0.128218733	-0.543132736
-0.945000854	-0.014193701	-0.505060464
-0.943425645	-0.151583542	-0.466988192
-0.926602992	-0.280684190	-0.428915920
-0.895452824	-0.398709289	-0.390843648
-0.851204299	-0.503388958	-0.352771376
-0.795338485	-0.592989374	-0.314699104
-0.729528870	-0.666316505	-0.276626832
-0.655581452	-0.722705137	-0.238554560
-0.575376057	-0.761994676	-0.200482288
-0.490810331	-0.784493404	-0.162410016
-0.403747710	-0.790933058	-0.124337744
-0.315970420	-0.782415725	-0.086265472
-0.229138378	-0.760355061	-0.048193200
-0.144754616	-0.726413867	-0.010120928
-0.064137628	-0.682439970	0.027951344
0.011599163	-0.630402251	0.066023616
0.081560838	-0.572328524	-0.013049564
0.145077524	-0.489776727	-0.092122744
0.199432660	-0.386890710	-0.171195925
0.242369566	-0.268028052	-0.250269105
0.272115163	-0.137626865	-0.329342285
0.287388912	-0.000081014	-0.408415466
0.287397903	0.140373587	-0.487488646
0.271819324	0.279759435	-0.566561826
0.240771785	0.414443052	-0.645635007
0.194777136	0.541204617	-0.724708187
0.134714563	0.657291048	-0.803781367
0.061768785	0.760452418	-0.882854548
-0.022625781	0.848962061	-0.961927728
-0.116843097	0.921621127	-0.923855456
-0.219124073	0.957278659	-0.885783184
-0.325362301	0.957918565	-0.847710912
-0.431671546	0.926301514	-0.809638640
-0.534471949	0.865829673	-0.771566368
-0.630561222	0.780405066	-0.733494096
-0.717170122	0.674285833	-0.695421824
-0.792001971	0.551944392	-0.657349552
-0.853256438	0.417931133	-0.619277280
-0.899638192	0.276746849	-0.581205008
-0.930351396	0.132726606	-0.543132736
-0.945081318	-0.010062752	-0.505060464
-0.943964559	-0.147909814	-0.466988192
-0.927549614	-0.277529416	-0.428915920
-0.896749561	-0.396116459	-0.390843648
-0.852788787	-0.501382663	-0.352771376
-0.797145631	-0.591576609	-0.314699104
-0.731492803	-0.665487874	-0.276626832
-0.657637347	-0.722436409	-0.238554560
-0.577461774	-0.762248607	-0.200482288
-0.492867868	-0.785221760	-0.162410016
-0.405724414	-0.792078776	-0.124337744
-0.317819973	-0.783915135	-0.086265472
-0.230821527	-0.762140108	-0.048193200
-0.146239662	-0.728414276	-0.010120928
-0.065400669	-0.684585294	0.027951344
0.010574208	-0.632623767	0.066023616
0.080782425	-0.574560926	-0.013049564
0.144546863	-0.491959601	-0.092122744
0.199144253	-0.388969754	-0.171195925
0.242311889	-0.269956042	-0.250269105
0.272271454	-0.139364352	-0.329342285
0.287738028	-0.001596759	-0.408415466
0.287915236	0.139102427	-0.487488646
0.272477729	0.278747369	-0.566561826
0.241542509	0.413696525	-0.645635007
0.195630709	0.540722480	-0.724708187
0.135621643	0.657065190	-0.803781367
0.062700931	0.760468534	-0.882854548
-0.021695424	0.849200528	-0.961927728
-0.115939205	0.922057945	-0.923855456
-0.218268659	0.957886442	-0.885783184
-0.324574338	0.958667538	-0.847710912
-0.430966704	0.927160498	-0.809638640
-0.533862436	0.866767027	-0.771566368
-0.630055736	0.781389568	-0.733494096
-0.716773895	0.675287481	-0.695421824
-0.791716907	0.552935106	-0.657349552
-0.853081323	0.418885351	-0.619277280
-0.899568975	0.277642012	-0.581205008
-0.930381524	0.133543520	-0.543132736
-0.945202106	-0.009339673	-0.505060464
-0.944165595	-0.147292415	-0.466988192
-0.927819168	-0.277025784	-0.428915920
-0.897075008	-0.395731005	-0.390843648
-0.853157012	-0.501116294	-0.352771376
-0.797543417	-0.591426985	-0.314699104
-0.731907195	-0.665449725	-0.276626832
-0.658055971	-0.722501911	-0.238554560
-0.577873130	-0.762407790	-0.200482288
-0.493261557	-0.785462946	-0.162410016
-0.406091337	-0.792389028	-0.124337744
-0.318152464	-0.784280697	-0.086265472
-0.231113449	-0.762546841	-0.048193200
-0.146486444	-0.728848064	-0.010120928
-0.065599310	-0.685032420	0.027951344
0.010425189	-0.633071244	0.066023616
0.080683067	-0.574996790	-0.013049564
0.144495876	-0.492373146	-0.092122744
0.199139161	-0.389351718	-0.171195925
0.242349188	-0.270298742	-0.250269105
0.272346785	-0.139661760	-0.329342285
0.287846366	-0.001844535	-0.408415466
0.288051072	0.138906956	-0.487488646
0.272635258	0.278605269	-0.566561826
0.241715808	0.413607353	-0.645635007
0.195813905	0.540684416	-0.724708187
0.135809063	0.657075195	-0.803781367
0.062887240	0.760522529	-0.882854548
-0.021515107	0.849293581	-0.961927728
-0.115769214	0.922184478	-0.923855456
-0.218112711	0.958040423	-0.885783184
-0.324435479	0.958842682	-0.847710912
-0.430847282	0.927350454	-0.809638640
-0.533764095	0.866965552	-0.771566368
-0.629979428	0.781590688	-0.733494096
-0.716719907	0.675485625	-0.695421824
-0.791684909	0.553125223	-0.657349552
-0.853070424	0.419063008	-0.619277280
-0.899577793	0.277803457	-0.581205008
-0.930408258	0.133685732	-0.543132736
-0.945244623	-0.009218961	-0.505060464
-0.944221508	-0.147194719	-0.466988192
-0.927885924	-0.276951883	-0.428915920
-0.897149965	-0.395680984	-0.390843648
-0.853237520	-0.501089593	-0.352771376
-0.797626889	-0.591422465	-0.314699104
-0.731991168	-0.665465749	-0.276626832
-0.658138166	-0.722536420	-0.238554560
-0.577951495	-0.762458398	-0.200482288
-0.493334306	-0.785527027	-0.162410016
-0.406156974	-0.792463802	-0.124337744
-0.318209802	-0.784363323	-0.086265472
-0.231161617	-0.762634491	-0.048193200
-0.146524885	-0.728938001	-0.010120928
-0.065627770	-0.685122063	0.027951344
0.010406677	-0.633158227	0.066023616
0.080674209	-0.575079002	-0.013049564
0.144496142	-0.492448773	-0.092122744
0.199147820	-0.389419265	-0.171195925
0.242365343	-0.270357047	-0.250269105
0.272369411	-0.139710002	-0.329342285
0.287874346	-0.001882225	-0.408415466
0.288083234	0.138879987	-0.487488646
0.272670414	0.278588889	-0.566561826
0.241752781	0.413601159	-0.645635007
0.195851565	0.540687766	-0.724708187
0.135846351	0.657087243	-0.803781367
0.062923192	0.760542262	-0.882854548
-0.021481346	0.849319865	-0.961927728
-0.115738370	0.922216091	-0.923855456
-0.218085375	0.958076098	-0.885783184
-0.324412102	0.958881147	-0.847710912
-0.430828174	0.927390460	-0.809638640
-0.533749427	0.867005911	-0.771566368
-0.629969239	0.781630295	-0.733494096
-0.716714114	0.675523482	-0.695421824
-0.791683316	0.553160460	-0.657349552
-0.853072742	0.419094892	-0.619277280
-0.899583649	0.277831405	-0.581205008
-0.930417217	0.133709309	-0.543132736
-0.945256198	-0.009200036	-0.505060464
-0.944235184	-0.147180582	-0.466988192
-0.927901168	-0.276942532	-0.428915920
-0.897166247	-0.395676288	-0.390843648
-0.853254323	-0.501089309	-0.352771376
-0.797643723	-0.591426250	-0.314699104
-0.732007582	-0.665473179	-0.276626832
-0.658153756	-0.722547009	-0.238554560
-0.577965910	-0.762471612	-0.200482288
-0.493347254	-0.785542305	-0.162410016
-0.406168227	-0.792480573	-0.124337744
-0.318219194	-0.784381020	-0.086265472
-0.231169045	-0.762652570	-0.048193200
-0.146530307	-0.728955949	-0.010120928
-0.065631200	-0.685139412	0.027951344
0.010405173	-0.633174561	0.066023616
0.080674517	-0.575093967	-0.013049564
0.144498111	-0.492462077	-0.092122744
0.199151266	-0.389430685	-0.171195925
0.242370056	-0.270366429	-0.250269105
0.272375165	-0.139717256	-0.329342285
0.287880905	-0.001887327	-0.408415466
0.288090359	0.138877003	-0.487488646
0.272677871	0.278587934	-0.566561826
0.241760344	0.413602098	-0.645635007
0.195859024	0.540690423	-0.724708187
0.135853515	0.657091411	-0.803781367
0.062929893	0.760547710	-0.882854548
-0.021475249	0.849326346	-0.961927728
-0.115732992	0.922223351	-0.923855456
-0.218080803	0.958083881	-0.885783184
-0.324408394	0.958889204	-0.847710912
-0.430825360	0.927398554	-0.809638640
-0.533747512	0.867013824	-0.771566368
-0.629968201	0.781637829	-0.733494096
-0.716713912	0.675530467	-0.695421824
-0.791683890	0.553166753	-0.657349552
-0.853074015	0.419100380	-0.619277280
-0.899585531	0.277836005	-0.581205008
-0.930419609	0.133712970	-0.543132736
-0.945258996	-0.009197339	-0.505060464
-0.944238281	-0.147178843	-0.466988192
-0.927904459	-0.276941722	-0.428915920
-0.897169628	-0.395676355	-0.390843648
-0.853257696	-0.501090181	-0.352771376
-0.797647000	-0.591427841	-0.314699104
-0.732010682	-0.665475388	-0.276626832
-0.658156611	-0.722549729	-0.238554560
-0.577968463	-0.762474730	-0.200482288
-0.493349461	-0.785545706	-0.162410016
-0.406170056	-0.792484144	-0.124337744
-0.318220627	-0.784384652	-0.086265472
-0.231170075	-0.762656162	-0.048193200
-0.146530938	-0.728959408	-0.010120928
-0.065631447	-0.685142656	0.027951344
0.010405286	-0.633177520	0.066023616
0.080674958	-0.575096585	-0.013049564
0.144498843	-0.492464311	-0.092122744
0.199152245	-0.389432508	-0.171195925
0.242371238	-0.270367822	-0.250269105
0.272376502	-0.139718218	-0.329342285
0.287882348	-0.001887865	-0.408415466
0.288091862	0.138876868	-0.487488646
0.272679388	0.278588175	-0.566561826
0.241761835	0.413602678	-0.645635007
0.195860451	0.540691300	-0.724708187
0.135854845	0.657092538	-0.803781367
0.062931098	0.760549038	-0.882854548
-0.021474192	0.849327822	-0.961927728
-0.115732099	0.922224924	-0.923855456
-0.218080084	0.958085503	-0.885783184
-0.324407856	0.958890826	-0.847710912
-0.430825001	0.927400134	-0.809638640
-0.533747328	0.867015322	-0.771566368
-0.629968184	0.781639213	-0.733494096
-0.716714049	0.675531708	-0.695421824
-0.791684165	0.553167830	-0.657349552
-0.853074408	0.419101277	-0.619277280
-0.899586024	0.277836712	-0.581205008
-0.930420181	0.133713483	-0.543132736
-0.945259625	-0.009197017	-0.505060464
-0.944238946	-0.147178707	-0.466988192
-0.927905138	-0.276941760	-0.428915920
-0.897170303	-0.395676552	-0.390843648
-0.853258350	-0.501090519	-0.352771376
-0.797647616	-0.591428300	-0.314699104
-0.732011247	-0.665475948	-0.276626832
-0.658157114	-0.722550365	-0.238554560
-0.577968895	-0.762475419	-0.200482288
-0.493349817	-0.785546426	-0.162410016
-0.406170332	-0.792484873	-0.124337744
-0.318220822	-0.784385371	-0.086265472
-0.231170190	-0.762656851	-0.048193200
-0.146530977	-0.728960052	-0.010120928
-0.065631415	-0.685143241	0.027951344
0.010405383	-0.633178035	0.066023616
0.080675113	-0.575097022	-0.013049564
0.144499046	-0.492464665	-0.092122744
0.199152488	-0.389432775	-0.171195925
0.242371510	-0.270368003	-0.250269105
0.272376794	-0.139718314	-0.329342285
0.287882651	-0.001887881	-0.408415466
0.288092167	0.138876927	-0.487488646
0.272679686	0.278588300	-0.566561826
0.241762119	0.413602862	-0.645635007
0.195860714	0.540691533	-0.724708187
0.135855083	0.657092809	-0.803781367
0.062931305	0.760549337	-0.882854548
-0.021474018	0.849328140	-0.961927728
-0.115731960	0.922225251	-0.923855456
-0.218079982	0.958085828	-0.885783184
-0.324407789	0.958891141	-0.847710912
-0.430824970	0.927400432	-0.809638640
-0.533747330	0.867015596	-0.771566368
-0.629968216	0.781639457	-0.733494096
-0.716714108	0.675531919	-0.695421824
-0.791684247	0.553168005	-0.657349552
-0.853074510	0.419101413	-0.619277280
-0.899586141	0.277836809	-0.581205008
-0.930420308	0.133713542	-0.543132736
-0.945259759	-0.009196995	-0.505060464
-0.944239082	-0.147178720	-0.466988192
-0.927905274	-0.276941804	-0.428915920
-0.897170433	-0.395676624	-0.390843648
-0.853258472	-0.501090615	-0.352771376
-0.797647727	-0.591428415	-0.314699104
-0.732011346	-0.665476077	-0.276626832
-0.658157198	-0.722550504	-0.238554560
-0.577968964	-0.762475564	-0.200482288
-0.493349870	-0.785546572	-0.162410016
-0.406170369	-0.792485017	-0.124337744
-0.318220843	-0.784385508	-0.086265472
-0.231170196	-0.762656978	-0.048193200
-0.146530968	-0.728960167	-0.010120928
-0.065631393	-0.685143342	0.027951344
0.010405416	-0.633178120	0.066023616
0.080675155	-0.575097091	-0.013049564
0.144499095	-0.492464716	-0.092122744
0.199152543	-0.389432808	-0.171195925
0.242371569	-0.270368020	-0.250269105
0.272376855	-0.139718315	-0.329342285
0.287882712	-0.001887867	-0.408415466
0.288092226	0.138876954	-0.487488646
0.272679743	0.278588339	-0.566561826
0.241762171	0.413602910	-0.645635007
0.195860761	0.540691588	-0.724708187
0.135855123	0.657092870	-0.803781367
0.062931339	0.760549402	-0.882854548
-0.021473991	0.849328206	-0.961927728
-0.115731941	0.922225316	-0.923855456
-0.218079969	0.958085891	-0.885783184
-0.324407784	0.958891200	-0.847710912
-0.430824971	0.927400486	-0.809638640
-0.533747337	0.867015645	-0.771566368
-0.629968228	0.781639499	-0.733494096
-0.716714125	0.675531953	-0.695421824
-0.791684268	0.553168031	-0.657349552
-0.853074534	0.419101432	-0.619277280
-0.899586167	0.277836820	-0.581205008
-0.930420335	0.133713546	-0.543132736
-0.945259787	-0.009196999	-0.505060464
-0.944239109	-0.147178729	-0.466988192
-0.927905300	-0.276941819	-0.428915920
-0.897170458	-0.395676644	-0.390843648
-0.853258494	-0.501090639	-0.352771376
-0.797647747	-0.591428442	-0.314699104
-0.732011363	-0.665476105	-0.276626832
-0.658157212	-0.722550533	-0.238554560
-0.577968974	-0.762475593	-0.200482288
-0.493349877	-0.785546601	-0.162410016
-0.406170372	-0.792485044	-0.124337744
-0.318220843	-0.784385533	-0.086265472
-0.231170194	-0.762657001	-0.048193200
-0.146530964	-0.728960187	-0.010120928
-0.065631386	-0.685143358	0.027951344
0.010405425	-0.633178134	0.066023616
0.080675165	-0.575097100	-0.013049564
0.144499107	-0.492464722	-0.092122744
0.199152555	-0.389432811	-0.171195925
0.242371582	-0.270368020	-0.250269105
0.272376867	-0.139718312	-0.329342285
0.287882724	-0.001887861	-0.408415466
0.288092238	0.138876962	-0.487488646
0.272679753	0.278588349	-0.566561826
0.241762180	0.413602921	-0.645635007
0.195860769	0.540691601	-0.724708187
0.135855130	0.657092883	-0.803781367
0.062931344	0.760549415	-0.882854548
-0.021473987	0.849328219	-0.961927728
-0.115731938	0.922225328	-0.923855456
-0.218079968	0.958085902	-0.885783184
-0.324407784	0.958891211	-0.847710912
-0.430824972	0.927400496	-0.809638640
-0.533747340	0.867015653	-0.771566368
-0.629968232	0.781639505	-0.733494096
-0.716714129	0.675531958	-0.695421824
-0.791684273	0.553168034	-0.657349552
-0.853074539	0.419101434	-0.619277280
-0.899586172	0.277836821	-0.581205008
-0.930420341	0.133713545	-0.543132736
-0.945259792	-0.009197001	-0.505060464
-0.944239114	-0.147178732	-0.466988192
-0.927905304	-0.276941823	-0.428915920
-0.897170462	-0.395676648	-0.390843648
-0.853258498	-0.501090644	-0.352771376
-0.797647750	-0.591428447	-0.314699104
-0.732011365	-0.665476111	-0.276626832
-0.658157214	-0.722550539	-0.238554560
-0.577968976	-0.762475599	-0.200482288
-0.493349877	-0.785546606	-0.162410016
-0.406170372	-0.792485049	-0.124337744
-0.318220843	-0.784385538	-0.086265472
-0.231170193	-0.762657005	-0.048193200
-0.146530962	-0.728960190	-0.010120928
-0.065631385	-0.685143361	0.027951344
0.010405427	-0.633178136	0.066023616
0.080675168	-0.575097102	-0.013049564
0.144499109	-0.492464723	-0.092122744
0.199152557	-0.389432811	-0.171195925
0.242371584	-0.270368019	-0.250269105
0.272376869	-0.139718310	-0.329342285
0.287882726	-0.001887859	-0.408415466
0.288092240	0.138876964	-0.487488646
0.272679755	0.278588351	-0.566561826
0.241762182	0.413602924	-0.645635007
0.195860770	0.540691603	-0.724708187
0.135855131	0.657092886	-0.803781367
0.062931345	0.760549417	-0.882854548
-0.021473987	0.849328221	-0.961927728
-0.115731938	0.922225330	-0.923855456
-0.218079968	0.958085905	-0.885783184
-0.324407784	0.958891213	-0.847710912
-0.430824973	0.927400497	-0.809638640
-0.533747340	0.867015654	-0.771566368
-0.629968233	0.781639506	-0.733494096
-0.716714130	0.675531959	-0.695421824
-0.791684274	0.553168035	-0.657349552
-0.853074540	0.419101434	-0.619277280
-0.899586173	0.277836820	-0.581205008
-0.930420342	0.133713544	-0.543132736
-0.945259793	-0.009197001	-0.505060464
-0.944239115	-0.147178733	-0.466988192
-0.927905305	-0.276941824	-0.428915920
-0.897170463	-0.395676650	-0.390843648
-0.853258499	-0.501090645	-0.352771376
-0.797647751	-0.591428448	-0.314699104
-0.732011366	-0.665476112	-0.276626832
-0.658157214	-0.722550541	-0.238554560
-0.577968976	-0.762475600	-0.200482288
-0.493349877	-0.785546607	-0.162410016
-0.406170372	-0.792485050	-0.124337744
-0.318220843	-0.784385539	-0.086265472
-0.231170192	-0.762657006	-0.048193200
-0.146530962	-0.728960191	-0.010120928
-0.065631384	-0.685143361	0.027951344
0.010405427	-0.633178136	0.066023616
0.080675168	-0.575097102	-0.013049564
0.144499110	-0.492464723	-0.092122744
0.199152558	-0.389432811	-0.171195925
0.242371584	-0.270368019	-0.250269105
0.272376870	-0.139718310	-0.329342285
0.287882727	-0.001887859	-0.408415466
0.288092240	0.138876964	-0.487488646
0.272679755	0.278588352	-0.566561826
0.241762182	0.413602924	-0.645635007
0.195860771	0.540691604	-0.724708187
0.135855131	0.657092886	-0.803781367
0.062931345	0.760549418	-0.882854548
-0.021473987	0.849328222	-0.961927728
-0.115731938	0.922225331	-0.923855456
-0.218079969	0.958085905	-0.885783184
-0.324407784	0.958891213	-0.847710912
-0.430824973	0.927400498	-0.809638640
-0.533747340	0.867015654	-0.771566368
-0.629968233	0.781639506	-0.733494096
-0.716714130	0.675531959	-0.695421824
-0.791684274	0.553168035	-0.657349552
-0.853074540	0.419101434	-0.619277280
-0.899586174	0.277836820	-0.581205008
-0.930420342	0.133713544	-0.543132736
-0.945259793	-0.009197001	-0.505060464
-0.944239116	-0.147178734	-0.466988192
-0.927905305	-0.276941825	-0.428915920
-0.897170463	-0.395676650	-0.390843648
-0.853258499	-0.501090645	-0.352771376
-0.797647751	-0.591428449	-0.314699104
-0.732011366	-0.665476113	-0.276626832
-0.658157214	-0.722550541	-0.238554560
-0.577968976	-0.762475600	-0.200482288
-0.493349877	-0.785546607	-0.162410016
-0.406170372	-0.792485050	-0.124337744
-0.318220843	-0.784385539	-0.086265472
-0.231170192	-0.762657006	-0.048193200
-0.146530962	-0.728960191	-0.010120928
-0.065631384	-0.685143361	0.027951344
0.010405427	-0.633178136	0.066023616
0.080675168	-0.575097102	-0.013049564
0.144499110	-0.492464723	-0.092122744
0.199152558	-0.389432811	-0.171195925
0.242371585	-0.270368019	-0.250269105
0.272376870	-0.139718310	-0.329342285
